minority,female,ses,mathach,size,sector,SCHOOL,ses_mean,N_BREAK,CWCses
1,0,.222,12.089,530,1,1462,-.66940350877193,57,.89140350877193
1,0,.112,16.534,530,1,1462,-.66940350877193,57,.78140350877193
1,0,-.528,6.331,530,1,1462,-.66940350877193,57,.14140350877193
1,0,-.398,10.386,530,1,1462,-.66940350877193,57,.27140350877193
1,0,-.358,8.163,530,1,1462,-.66940350877193,57,.31140350877193
1,0,-.598,18.801,530,1,1462,-.66940350877193,57,.0714035087719296
1,0,-1.708,22.581,530,1,1462,-.66940350877193,57,-1.03859649122807
1,0,-.268,16.095,530,1,1462,-.66940350877193,57,.40140350877193
1,0,-2.058,5.321,530,1,1462,-.66940350877193,57,-1.38859649122807
1,0,.402,3.819,530,1,1462,-.66940350877193,57,1.07140350877193
0,1,-.178,14.15,531,1,1477,.15958064516129,62,-.33758064516129
0,0,-.108,3.976,531,1,1477,.15958064516129,62,-.26758064516129
0,0,.262,3.846,531,1,1477,.15958064516129,62,.10241935483871
1,0,-.358,5.238,531,1,1477,.15958064516129,62,-.51758064516129
0,1,.982,9.349,531,1,1477,.15958064516129,62,.82241935483871
0,1,.462,23.765,531,1,1477,.15958064516129,62,.30241935483871
0,0,-.208,22.84,531,1,1477,.15958064516129,62,-.36758064516129
0,0,.812,1.606,531,1,1477,.15958064516129,62,.65241935483871
0,1,-.388,19.269,531,1,1477,.15958064516129,62,-.54758064516129
0,0,.282,17.191,531,1,1477,.15958064516129,62,.12241935483871
0,0,.012,16.288,531,1,1477,.15958064516129,62,-.14758064516129
0,0,.392,7.106,531,1,1477,.15958064516129,62,.23241935483871
0,0,-1.068,20.714,531,1,1477,.15958064516129,62,-1.22758064516129
0,0,.662,18.171,531,1,1477,.15958064516129,62,.50241935483871
0,1,.002,21.951,531,1,1477,.15958064516129,62,-.15758064516129
0,0,-.388,-2.832,531,1,1477,.15958064516129,62,-.54758064516129
0,0,1.222,20.246,531,1,1477,.15958064516129,62,1.06241935483871
1,1,-.368,21.75,531,1,1477,.15958064516129,62,-.52758064516129
0,1,-.588,16.337,531,1,1477,.15958064516129,62,-.74758064516129
0,1,.642,16.061,531,1,1477,.15958064516129,62,.48241935483871
0,1,.892,11.724,531,1,1477,.15958064516129,62,.73241935483871
0,1,1.152,19.401,531,1,1477,.15958064516129,62,.99241935483871
0,1,-.518,2.186,531,1,1477,.15958064516129,62,-.67758064516129
0,1,.002,23.204,531,1,1477,.15958064516129,62,-.15758064516129
0,0,.202,12.755,531,1,1477,.15958064516129,62,.0424193548387097
0,0,1.512,14.076,531,1,1477,.15958064516129,62,1.35241935483871
0,0,-.238,22.493,531,1,1477,.15958064516129,62,-.39758064516129
0,0,.022,22.714,531,1,1477,.15958064516129,62,-.13758064516129
0,0,.562,11.031,531,1,1477,.15958064516129,62,.40241935483871
0,1,-.658,18.777,531,1,1477,.15958064516129,62,-.81758064516129
0,0,.352,24.107,531,1,1477,.15958064516129,62,.19241935483871
0,1,.702,23.004,531,1,1477,.15958064516129,62,.54241935483871
1,0,-.588,8.136,531,1,1477,.15958064516129,62,-.74758064516129
0,1,.152,10.714,531,1,1477,.15958064516129,62,-.00758064516129031
0,1,-.218,12.59,531,1,1477,.15958064516129,62,-.37758064516129
0,0,.932,14.732,531,1,1477,.15958064516129,62,.77241935483871
0,1,1.312,22.396,531,1,1477,.15958064516129,62,1.15241935483871
0,0,.352,16.304,531,1,1477,.15958064516129,62,.19241935483871
0,0,-.748,16.19,531,1,1477,.15958064516129,62,-.90758064516129
0,1,.652,7.275,531,1,1477,.15958064516129,62,.49241935483871
0,1,.652,14.809,531,1,1477,.15958064516129,62,.49241935483871
0,0,.042,-.203,531,1,1477,.15958064516129,62,-.11758064516129
0,0,-.808,17.967,531,1,1477,.15958064516129,62,-.96758064516129
0,0,1.342,24.247,531,1,1477,.15958064516129,62,1.18241935483871
0,1,1.512,6.946,531,1,1477,.15958064516129,62,1.35241935483871
0,0,.492,17.791,531,1,1477,.15958064516129,62,.33241935483871
0,1,.152,8.856,531,1,1477,.15958064516129,62,-.00758064516129031
0,0,-.818,10.349,531,1,1477,.15958064516129,62,-.97758064516129
0,1,-.918,9.44,531,1,1477,.15958064516129,62,-1.07758064516129
0,1,1.072,4.999,531,1,1477,.15958064516129,62,.91241935483871
0,1,.252,7.873,531,1,1477,.15958064516129,62,.0924193548387097
0,0,-.548,17.007,531,1,1477,.15958064516129,62,-.70758064516129
0,0,.072,16.262,531,1,1477,.15958064516129,62,-.0875806451612903
0,1,-1.408,.466,531,1,1477,.15958064516129,62,-1.56758064516129
0,0,.052,18.887,531,1,1477,.15958064516129,62,-.10758064516129
0,0,-.118,24.812,531,1,1477,.15958064516129,62,-.27758064516129
0,0,1.212,15.245,531,1,1477,.15958064516129,62,1.05241935483871
0,1,-.268,14.958,531,1,1477,.15958064516129,62,-.42758064516129
0,0,-.248,12.508,531,1,1477,.15958064516129,62,-.40758064516129
0,0,.632,21.853,531,1,1477,.15958064516129,62,.47241935483871
0,1,-.158,20.844,531,1,1477,.15958064516129,62,-.31758064516129
0,1,-.208,5.418,531,1,1477,.15958064516129,62,-.36758064516129
0,1,-.678,5.608,1921,0,1499,-.465924528301887,53,-.212075471698113
0,1,-.158,18.352,1921,0,1499,-.465924528301887,53,.307924528301887
0,1,-.468,5.949,1921,0,1499,-.465924528301887,53,-.00207547169811323
1,1,-.148,-1.462,1921,0,1499,-.465924528301887,53,.317924528301887
1,1,-.928,4.087,1921,0,1499,-.465924528301887,53,-.462075471698113
0,1,-.218,10.258,1921,0,1499,-.465924528301887,53,.247924528301887
0,0,.662,21.791,1921,0,1499,-.465924528301887,53,1.12792452830189
0,0,-.228,1.365,1921,0,1499,-.465924528301887,53,.237924528301887
0,1,-.368,1.73,1921,0,1499,-.465924528301887,53,.0979245283018868
1,1,.342,5.093,1921,0,1499,-.465924528301887,53,.807924528301887
0,0,.692,17.572,1921,0,1499,-.465924528301887,53,1.15792452830189
1,0,-.898,11.211,1921,0,1499,-.465924528301887,53,-.432075471698113
1,1,-.578,6.018,1921,0,1499,-.465924528301887,53,-.112075471698113
0,1,-1.178,6.394,1921,0,1499,-.465924528301887,53,-.712075471698113
1,0,-1.608,14.681,1921,0,1499,-.465924528301887,53,-1.14207547169811
1,0,-1.048,11.868,1921,0,1499,-.465924528301887,53,-.582075471698113
1,1,.382,2.404,1921,0,1499,-.465924528301887,53,.847924528301887
0,1,-.958,2.042,1921,0,1499,-.465924528301887,53,-.492075471698113
1,1,.432,11.685,1921,0,1499,-.465924528301887,53,.897924528301887
1,0,-1.808,-.818,1921,0,1499,-.465924528301887,53,-1.34207547169811
1,1,-1.068,6.718,1921,0,1499,-.465924528301887,53,-.602075471698113
0,1,-.008,13.72,1921,0,1499,-.465924528301887,53,.457924528301887
0,0,.222,21.907,1921,0,1499,-.465924528301887,53,.687924528301887
0,1,-.498,-2.195,1921,0,1499,-.465924528301887,53,-.0320754716981132
0,1,-.258,8.519,1921,0,1499,-.465924528301887,53,.207924528301887
1,1,-1.788,1.679,1921,0,1499,-.465924528301887,53,-1.32207547169811
0,1,-.648,-1.744,1921,0,1499,-.465924528301887,53,-.182075471698113
0,1,-.178,6.795,1921,0,1499,-.465924528301887,53,.287924528301887
1,1,-1.078,4.179,1921,0,1499,-.465924528301887,53,-.612075471698113
0,0,-.398,7.709,1921,0,1499,-.465924528301887,53,.0679245283018868
0,1,.832,5.35,1921,0,1499,-.465924528301887,53,1.29792452830189
1,1,-.678,.259,1921,0,1499,-.465924528301887,53,-.212075471698113
1,0,-.348,7.983,1921,0,1499,-.465924528301887,53,.117924528301887
0,0,.192,9.901,1921,0,1499,-.465924528301887,53,.657924528301887
1,1,-1.468,2.497,1921,0,1499,-.465924528301887,53,-1.00207547169811
0,1,.362,23.542,1921,0,1499,-.465924528301887,53,.827924528301887
1,1,-.328,13.571,1921,0,1499,-.465924528301887,53,.137924528301887
0,1,-.148,21.421,1921,0,1499,-.465924528301887,53,.317924528301887
0,1,-.938,3.676,1921,0,1499,-.465924528301887,53,-.472075471698113
1,0,-.018,4.856,1921,0,1499,-.465924528301887,53,.447924528301887
0,1,.842,14.056,1921,0,1499,-.465924528301887,53,1.30792452830189
1,0,-1.598,1.67,1921,0,1499,-.465924528301887,53,-1.13207547169811
0,0,-.218,8.401,1921,0,1499,-.465924528301887,53,.247924528301887
1,0,-1.068,10.964,1921,0,1499,-.465924528301887,53,-.602075471698113
0,0,-.628,11.955,1921,0,1499,-.465924528301887,53,-.162075471698113
1,1,-1.068,1.647,1921,0,1499,-.465924528301887,53,-.602075471698113
0,1,-1.118,4.267,1921,0,1499,-.465924528301887,53,-.652075471698113
0,0,-.228,5.376,1921,0,1499,-.465924528301887,53,.237924528301887
0,0,.282,6.672,1921,0,1499,-.465924528301887,53,.747924528301887
1,1,-1.818,8.532,1921,0,1499,-.465924528301887,53,-1.35207547169811
0,1,.542,5.681,1921,0,1499,-.465924528301887,53,1.00792452830189
1,0,-1.718,2.727,1921,0,1499,-.465924528301887,53,-1.25207547169811
0,0,.102,7.88,1921,0,1499,-.465924528301887,53,.567924528301887
0,0,-.158,4.213,100,0,1637,-.705407407407407,27,.547407407407407
1,0,-.658,10.524,100,0,1637,-.705407407407407,27,.0474074074074075
0,0,.622,5.571,100,0,1637,-.705407407407407,27,1.32740740740741
1,1,-1.748,4.062,100,0,1637,-.705407407407407,27,-1.04259259259259
0,0,.232,9.826,100,0,1637,-.705407407407407,27,.937407407407407
1,1,-.368,-.538,100,0,1637,-.705407407407407,27,.337407407407407
1,1,-.388,7.032,100,0,1637,-.705407407407407,27,.317407407407407
1,0,-1.238,-1.437,100,0,1637,-.705407407407407,27,-.532592592592593
0,0,-.968,3.77,100,0,1637,-.705407407407407,27,-.262592592592592
1,1,-.498,6.689,100,0,1637,-.705407407407407,27,.207407407407407
1,1,-.028,-2.832,100,0,1637,-.705407407407407,27,.677407407407407
1,0,-1.688,1.74,100,0,1637,-.705407407407407,27,-.982592592592592
1,1,-.648,4.814,100,0,1637,-.705407407407407,27,.0574074074074075
1,1,-.688,7.723,100,0,1637,-.705407407407407,27,.0174074074074075
1,1,-1.408,3.595,100,0,1637,-.705407407407407,27,-.702592592592592
0,0,.742,24.993,100,0,1637,-.705407407407407,27,1.44740740740741
1,0,-1.948,17.621,100,0,1637,-.705407407407407,27,-1.24259259259259
0,1,-.688,18.052,100,0,1637,-.705407407407407,27,.0174074074074075
1,1,-1.518,7.138,100,0,1637,-.705407407407407,27,-.812592592592593
1,1,-.758,2.202,100,0,1637,-.705407407407407,27,-.0525925925925925
0,1,-1.278,6.065,100,0,1637,-.705407407407407,27,-.572592592592593
1,1,-1.548,11.613,100,0,1637,-.705407407407407,27,-.842592592592593
1,1,-.708,-1.211,100,0,1637,-.705407407407407,27,-.00259259259259248
1,1,.242,14.536,100,0,1637,-.705407407407407,27,.947407407407407
1,0,-1.748,-2.374,100,0,1637,-.705407407407407,27,-1.04259259259259
0,1,.362,20.394,100,0,1637,-.705407407407407,27,1.06740740740741
1,0,-.568,5.87,100,0,1637,-.705407407407407,27,.137407407407408
1,1,.132,14.449,400,1,1906,.511622641509434,53,-.379622641509434
0,1,.382,20.455,400,1,1906,.511622641509434,53,-.129622641509434
0,1,1.082,22.826,400,1,1906,.511622641509434,53,.570377358490566
0,1,-.538,16.801,400,1,1906,.511622641509434,53,-1.04962264150943
1,1,.992,9.995,400,1,1906,.511622641509434,53,.480377358490566
0,1,-.588,23.482,400,1,1906,.511622641509434,53,-1.09962264150943
0,0,.822,17.985,400,1,1906,.511622641509434,53,.310377358490566
0,0,.702,14.63,400,1,1906,.511622641509434,53,.190377358490566
0,0,1.012,16.667,400,1,1906,.511622641509434,53,.500377358490566
0,0,.602,14.171,400,1,1906,.511622641509434,53,.0903773584905659
0,1,-.298,20.115,400,1,1906,.511622641509434,53,-.809622641509434
0,1,-.518,4.805,400,1,1906,.511622641509434,53,-1.02962264150943
0,0,.592,22.107,400,1,1906,.511622641509434,53,.0803773584905659
0,1,.382,21.122,400,1,1906,.511622641509434,53,-.129622641509434
0,1,.152,10.484,400,1,1906,.511622641509434,53,-.359622641509434
0,1,-.088,21.028,400,1,1906,.511622641509434,53,-.599622641509434
0,0,.202,24.457,400,1,1906,.511622641509434,53,-.309622641509434
0,0,-.278,.901,400,1,1906,.511622641509434,53,-.789622641509434
1,0,-.508,13.83,400,1,1906,.511622641509434,53,-1.01962264150943
0,0,1.512,23.345,400,1,1906,.511622641509434,53,1.00037735849057
0,0,1.122,22.222,400,1,1906,.511622641509434,53,.610377358490566
0,0,1.512,7.865,400,1,1906,.511622641509434,53,1.00037735849057
0,1,-.068,14.798,400,1,1906,.511622641509434,53,-.579622641509434
0,1,.462,11.586,400,1,1906,.511622641509434,53,-.049622641509434
0,1,.362,7.297,400,1,1906,.511622641509434,53,-.149622641509434
0,0,1.082,21.556,400,1,1906,.511622641509434,53,.570377358490566
0,1,1.512,18.386,400,1,1906,.511622641509434,53,1.00037735849057
0,0,.802,23.062,400,1,1906,.511622641509434,53,.290377358490566
0,0,.272,12.15,400,1,1906,.511622641509434,53,-.239622641509434
0,0,1.152,24.247,400,1,1906,.511622641509434,53,.640377358490566
0,1,1.122,18.531,400,1,1906,.511622641509434,53,.610377358490566
0,0,-.138,4.94,400,1,1906,.511622641509434,53,-.649622641509434
0,1,.292,7.663,400,1,1906,.511622641509434,53,-.219622641509434
0,0,.272,16.426,400,1,1906,.511622641509434,53,-.239622641509434
0,1,-.138,24.479,400,1,1906,.511622641509434,53,-.649622641509434
0,0,1.292,22.59,400,1,1906,.511622641509434,53,.780377358490566
0,0,1.422,18.189,400,1,1906,.511622641509434,53,.910377358490566
0,0,.952,15.602,400,1,1906,.511622641509434,53,.440377358490566
1,0,.002,11.04,400,1,1906,.511622641509434,53,-.509622641509434
0,1,.532,12.916,400,1,1906,.511622641509434,53,.020377358490566
0,1,1.512,6.992,400,1,1906,.511622641509434,53,1.00037735849057
0,1,1.012,24.479,400,1,1906,.511622641509434,53,.500377358490566
0,0,-.378,8.609,400,1,1906,.511622641509434,53,-.889622641509434
0,1,.632,12.152,400,1,1906,.511622641509434,53,.120377358490566
0,1,.892,21.572,400,1,1906,.511622641509434,53,.380377358490566
0,1,1.292,17.926,400,1,1906,.511622641509434,53,.780377358490566
1,0,.282,-1.603,400,1,1906,.511622641509434,53,-.229622641509434
0,0,.102,23.231,400,1,1906,.511622641509434,53,-.409622641509434
0,1,1.012,10.257,400,1,1906,.511622641509434,53,.500377358490566
0,1,-.048,20.194,400,1,1906,.511622641509434,53,-.559622641509434
0,1,1.012,16.312,400,1,1906,.511622641509434,53,.500377358490566
0,0,.412,17.127,400,1,1906,.511622641509434,53,-.0996226415094341
0,0,-.188,20.66,400,1,1906,.511622641509434,53,-.699622641509434
0,0,.482,12.165,1357,0,1909,.248071428571429,28,.233928571428571
0,1,.272,18.478,1357,0,1909,.248071428571429,28,.0239285714285714
0,1,-1.288,7.892,1357,0,1909,.248071428571429,28,-1.53607142857143
0,0,.762,8.645,1357,0,1909,.248071428571429,28,.513928571428571
0,1,.642,17.342,1357,0,1909,.248071428571429,28,.393928571428571
0,0,1.172,8.357,1357,0,1909,.248071428571429,28,.923928571428571
0,1,.182,13.907,1357,0,1909,.248071428571429,28,-.0660714285714287
0,0,.972,23.096,1357,0,1909,.248071428571429,28,.723928571428571
0,0,-.028,7.539,1357,0,1909,.248071428571429,28,-.276071428571429
0,0,1.022,23.286,1357,0,1909,.248071428571429,28,.773928571428571
0,1,.892,14.593,1357,0,1909,.248071428571429,28,.643928571428571
0,0,-.018,22.053,1357,0,1909,.248071428571429,28,-.266071428571429
0,0,-.478,12.5,1357,0,1909,.248071428571429,28,-.726071428571429
0,0,1.512,23.93,1357,0,1909,.248071428571429,28,1.26392857142857
0,1,-.138,4.605,1357,0,1909,.248071428571429,28,-.386071428571429
0,1,-.718,15.322,1357,0,1909,.248071428571429,28,-.966071428571429
0,0,-.738,5.69,1357,0,1909,.248071428571429,28,-.986071428571429
0,1,-.148,18.638,1357,0,1909,.248071428571429,28,-.396071428571429
0,1,.892,17.06,1357,0,1909,.248071428571429,28,.643928571428571
0,0,.532,19.385,1357,0,1909,.248071428571429,28,.283928571428571
0,0,-.178,17.416,1357,0,1909,.248071428571429,28,-.426071428571429
0,0,-.118,20.664,1357,0,1909,.248071428571429,28,-.366071428571429
0,1,.312,22.585,1357,0,1909,.248071428571429,28,.0639285714285713
0,0,-.258,16,1357,0,1909,.248071428571429,28,-.506071428571429
0,0,.682,7.327,1357,0,1909,.248071428571429,28,.433928571428571
0,0,.332,12.279,1357,0,1909,.248071428571429,28,.0839285714285714
0,0,1.362,8.132,1357,0,1909,.248071428571429,28,1.11392857142857
0,1,-.968,4.967,1357,0,1909,.248071428571429,28,-1.21607142857143
0,1,.802,16.387,959,0,1942,.682,29,.12
0,1,1.072,24.993,959,0,1942,.682,29,.39
0,1,.702,21.084,959,0,1942,.682,29,.02
1,0,.922,22.337,959,0,1942,.682,29,.24
0,0,1.372,12.398,959,0,1942,.682,29,.69
0,0,.412,24.041,959,0,1942,.682,29,-.27
0,0,1.162,23.856,959,0,1942,.682,29,.48
0,0,-.568,20.514,959,0,1942,.682,29,-1.25
0,1,1.282,23.023,959,0,1942,.682,29,.6
0,1,.052,11.015,959,0,1942,.682,29,-.63
0,0,.552,15.63,959,0,1942,.682,29,-.13
0,1,1.052,23.613,959,0,1942,.682,29,.37
0,1,1.192,16.903,959,0,1942,.682,29,.51
0,0,.312,13.926,959,0,1942,.682,29,-.37
0,0,1.152,17.344,959,0,1942,.682,29,.47
0,1,.212,20.979,959,0,1942,.682,29,-.47
0,0,.902,11.204,959,0,1942,.682,29,.22
0,0,1.032,22.116,959,0,1942,.682,29,.35
0,1,.002,9.468,959,0,1942,.682,29,-.68
0,1,.132,18.211,959,0,1942,.682,29,-.55
0,0,-.298,22.681,959,0,1942,.682,29,-.98
0,1,.442,21.991,959,0,1942,.682,29,-.24
0,1,.642,14.13,959,0,1942,.682,29,-.0399999999999999
0,1,1.242,20.088,959,0,1942,.682,29,.56
0,0,1.192,24.479,959,0,1942,.682,29,.51
0,1,.442,22.288,959,0,1942,.682,29,-.24
0,1,1.512,3.209,959,0,1942,.682,29,.83
0,1,.532,14.702,959,0,1942,.682,29,-.15
0,0,.322,12.606,959,0,1942,.682,29,-.36
0,0,1.002,24.993,1646,0,1946,.00405128205128201,39,.997948717948718
0,1,-.308,9.154,1646,0,1946,.00405128205128201,39,-.312051282051282
0,0,1.312,19.017,1646,0,1946,.00405128205128201,39,1.30794871794872
0,0,.882,21.062,1646,0,1946,.00405128205128201,39,.877948717948718
0,0,.012,18.04,1646,0,1946,.00405128205128201,39,.00794871794871799
1,0,1.382,11.075,1646,0,1946,.00405128205128201,39,1.37794871794872
0,0,-.278,7.84,1646,0,1946,.00405128205128201,39,-.282051282051282
0,0,.462,22.326,1646,0,1946,.00405128205128201,39,.457948717948718
0,1,.052,1.755,1646,0,1946,.00405128205128201,39,.047948717948718
1,1,-1.068,7.341,1646,0,1946,.00405128205128201,39,-1.07205128205128
0,1,.762,23.834,1646,0,1946,.00405128205128201,39,.757948717948718
0,0,.462,4.784,1646,0,1946,.00405128205128201,39,.457948717948718
0,0,.102,8.755,1646,0,1946,.00405128205128201,39,.097948717948718
0,1,.172,7.833,1646,0,1946,.00405128205128201,39,.167948717948718
0,1,.062,11.71,1646,0,1946,.00405128205128201,39,.057948717948718
0,0,.492,22.986,1646,0,1946,.00405128205128201,39,.487948717948718
0,1,-.758,16.863,1646,0,1946,.00405128205128201,39,-.762051282051282
0,1,.632,2.913,1646,0,1946,.00405128205128201,39,.627948717948718
1,0,-1.058,21.883,1646,0,1946,.00405128205128201,39,-1.06205128205128
0,1,-.648,6.358,1646,0,1946,.00405128205128201,39,-.652051282051282
0,1,-.118,7.938,1646,0,1946,.00405128205128201,39,-.122051282051282
0,1,-1.378,7.937,1646,0,1946,.00405128205128201,39,-1.38205128205128
0,1,.492,22.254,1646,0,1946,.00405128205128201,39,.487948717948718
0,0,-1.248,8.375,1646,0,1946,.00405128205128201,39,-1.25205128205128
1,0,.402,18.362,1646,0,1946,.00405128205128201,39,.397948717948718
0,1,.312,12.624,1646,0,1946,.00405128205128201,39,.307948717948718
0,1,-.588,14.393,1646,0,1946,.00405128205128201,39,-.592051282051282
0,0,-.008,19.117,1646,0,1946,.00405128205128201,39,-.012051282051282
0,0,.012,22.354,1646,0,1946,.00405128205128201,39,.00794871794871799
0,1,-.458,17.672,1646,0,1946,.00405128205128201,39,-.462051282051282
0,1,-1.398,3.605,1646,0,1946,.00405128205128201,39,-1.40205128205128
0,1,-.128,7.778,1646,0,1946,.00405128205128201,39,-.132051282051282
0,0,.792,14.635,1646,0,1946,.00405128205128201,39,.787948717948718
0,1,-.248,10.79,1646,0,1946,.00405128205128201,39,-.252051282051282
0,0,-.158,6.149,1646,0,1946,.00405128205128201,39,-.162051282051282
0,1,-.138,4.468,1646,0,1946,.00405128205128201,39,-.142051282051282
0,1,-.318,3.209,1646,0,1946,.00405128205128201,39,-.322051282051282
0,0,.802,11.625,1646,0,1946,.00405128205128201,39,.797948717948718
0,0,-.138,19.622,1646,0,1946,.00405128205128201,39,-.142051282051282
1,0,.382,16.028,1332,0,2030,.328382978723404,47,.0536170212765958
0,0,.862,12.927,1332,0,2030,.328382978723404,47,.533617021276596
0,1,.072,9.733,1332,0,2030,.328382978723404,47,-.256382978723404
0,1,.782,20.932,1332,0,2030,.328382978723404,47,.453617021276596
0,1,1.512,7.054,1332,0,2030,.328382978723404,47,1.1836170212766
0,0,1.022,4.461,1332,0,2030,.328382978723404,47,.693617021276596
0,0,1.182,18.399,1332,0,2030,.328382978723404,47,.853617021276596
0,0,1.202,15.332,1332,0,2030,.328382978723404,47,.873617021276596
0,0,-.218,11.536,1332,0,2030,.328382978723404,47,-.546382978723404
0,0,.402,15.893,1332,0,2030,.328382978723404,47,.0736170212765958
0,0,-.458,5.912,1332,0,2030,.328382978723404,47,-.786382978723404
0,1,.552,23.108,1332,0,2030,.328382978723404,47,.223617021276596
0,0,.932,5.129,1332,0,2030,.328382978723404,47,.603617021276596
0,1,-.828,9.32,1332,0,2030,.328382978723404,47,-1.1563829787234
0,0,-.918,8.255,1332,0,2030,.328382978723404,47,-1.2463829787234
0,1,-.118,4.756,1332,0,2030,.328382978723404,47,-.446382978723404
0,1,.972,9.184,1332,0,2030,.328382978723404,47,.643617021276596
0,0,-.878,6.21,1332,0,2030,.328382978723404,47,-1.2063829787234
0,0,.472,14.699,1332,0,2030,.328382978723404,47,.143617021276596
0,0,1.512,15.463,1332,0,2030,.328382978723404,47,1.1836170212766
0,1,-.188,2.796,1332,0,2030,.328382978723404,47,-.516382978723404
0,1,-.538,15.564,1332,0,2030,.328382978723404,47,-.866382978723404
0,0,-.538,13.452,1332,0,2030,.328382978723404,47,-.866382978723404
0,1,.712,16.257,1332,0,2030,.328382978723404,47,.383617021276596
0,0,.172,19.887,1332,0,2030,.328382978723404,47,-.156382978723404
0,1,-1.178,11.883,1332,0,2030,.328382978723404,47,-1.5063829787234
1,0,.172,2.731,1332,0,2030,.328382978723404,47,-.156382978723404
0,0,.982,4.696,1332,0,2030,.328382978723404,47,.653617021276596
0,1,1.142,1.227,1332,0,2030,.328382978723404,47,.813617021276596
0,0,.702,15.608,1332,0,2030,.328382978723404,47,.373617021276596
0,0,1.072,24.297,1332,0,2030,.328382978723404,47,.743617021276596
0,1,1.042,2.625,1332,0,2030,.328382978723404,47,.713617021276596
0,0,.282,22.167,1332,0,2030,.328382978723404,47,-.0463829787234042
0,0,-.648,10.916,1332,0,2030,.328382978723404,47,-.976382978723404
0,0,-.178,5.366,1332,0,2030,.328382978723404,47,-.506382978723404
